"Gene" "LoFtool" "RVIS" "%RVIS" "RVISExAC" "%RVISExAC" "RVISExACv2" "%RVISExACv2" "SynZ" "MisZ" "pLI"
"BMPR1A" 0.16 -0.4 26.53 -0.61378669 17.86036986 -0.816088025 17.73216031 0.811601250575762 2.80754953988532 0.768624359128999
"MINPP1" 0.414 -0.63 17.03 -0.804985039 12.79440998 -0.611103762 23.67546432 1.35368305533456 1.39238501866973 0.454406266536868
"ACTA2" 0.129 -0.27 33.97 -0.29013162 31.73905186 -0.40506131 31.29032258 0.801600753962825 3.88057002821212 0.734223241103143
"LIPA" 0.934 0.15 64.51 0.025080949 52.11734233 -0.197763664 40.15640274 -0.522743301440977 -0.145648507022524 0.0112778036759298
"TLX1" 0.138 -0.03 51.4 -0.009435972 49.65363532 -0.175399338 41.09481916 3.2118346276217 3.35090697335736 0.463723105013332
"TWNK" NA NA NA NA NA -1.014925335 12.92277615 NA NA NA
"LZTS2" 0.569 -1.2 5.83 0.565221455 80.82645624 0.552180822 73.62658847 -0.45062304682522 0.772877845557285 0.875482095891018
"SFXN3" 0.871 0.33 73.41 -0.106595924 42.81067406 0.18856809 58.60215054 0.0526129803435309 0.252762467910564 1.26901089843385e-11
"KAZALD1" 0.561 0.9 89.39 0.331394072 70.79091621 0.697361484 78.68035191 1.44187716773918 0.975061791108582 0.000335811357601351
"FBXW4" 0.459 -0.63 17.03 -0.634093577 17.27606771 -0.31415622 35.1026393 0.706858245933187 1.39724496936237 0.000691009777576757
"FGF8" 0 -0.32 31.46 -0.199065318 36.96765255 -0.1099844 44.2228739 -0.128431192359345 2.44469590575217 0.927194848734189
"NPM3" 0.514 0.01 54.95 0.205029603 64.15276188 -0.034677284 47.73216031 0.598829999595094 0.587911639688922 0.85917647558232
"TNKS2" 0.519 -1.29 5.08 -2.257839206 1.391482441 -2.0414516 2.981427175 -0.381851163475445 2.59281188917219 0.733760224283182
"PITX3" 0 NA NA -0.273574099 32.70887296 -0.296691117 35.89442815 2.92474983787407 2.4776254013073 0.768360298132641
"GBF1" 0.723 -3 0.54 -2.824897277 0.80718029 -3.241348572 0.840664712 -0.722067983607494 2.37668600987015 4.12350724274109e-07
"ARHGAP21" 0.464 -0.78 12.78 -1.574817191 3.51786037 -2.420443787 1.906158358 1.14798307099193 2.9632835886462 0.999946673207153
"CPEB3" 0.0637 -0.43 25.37 -0.527248925 20.6192398 -0.702010393 20.92864125 2.08237834310128 3.71213063890532 0.994664051960669
"FBXL15" NA NA NA -0.008653939 49.73194386 0.172170103 57.81036168 1.88344389622254 3.46342827433992 0.00210111721413477
"CUEDC2" 0.352 0.26 70.06 -0.257797899 33.63652792 -0.37386779 32.57086999 0.987708340319552 1.16829527017302 0.0719074383771385
"SUFU" 0 -0.58 18.59 -0.614567782 17.83627492 -0.602370798 23.9198436 1.82114095527961 2.54020594482353 0.99916148458521
"ANKRD26" 0.985 2.15 97.98 1.046423845 91.68724776 0.260792158 61.72043011 0.239853787580714 -2.04504420678092 7.08727863800569e-15
"ACBD5" 0.302 -0.56 19.73 -0.026155161 48.44888862 -0.163897273 41.63245357 0.741318046057375 0.235043868058121 0.061645689531942
"LHPP" 0.875 0.11 61.91 0.190654974 63.26727306 0.44942332 69.77517107 0.819554210870646 0.154901283868956 1.59687423011584e-06
"LARP4B" 0.036 -1.06 7.48 -0.057867717 46.25624962 -0.606111612 23.82209189 0.92732455492769 1.76781477102401 0.999885803939474
"GTPBP4" 0 0.2 67.46 0.210016132 64.35756882 -0.106057634 44.40860215 0.646334355879477 -0.738403857522107 0.999865566823629
"EDRF1" NA NA NA NA NA -1.922363484 3.411534702 NA NA NA
"BCCIP" 0.917 -0.71 14.4 0.140200351 60.1289079 0.085902567 53.69501466 0.375359907392928 -0.499632664469205 0.00165485845540064
"MTPAP" 0.448 -0.18 40.36 -0.61160051 17.93867839 -0.766622202 19.01270772 0.0957277461939511 1.29823188734316 0.91057549736558
"NEURL1" NA NA NA -0.123935156 41.64809349 0.117094572 55.19061584 NA NA NA
"SH3PXD2A" 0.386 -1.83 2.12 0.496495524 78.05553882 0.238575787 60.76246334 0.758306654438143 1.81573148775603 0.232738023334583
"PITRM1" 0.982 3.22 99.36 2.372914902 98.9759653 2.600996187 98.64125122 -1.06893590123282 -1.65679570754108 7.16194900224229e-16
"STN1" NA NA NA NA NA 0.175645828 57.95698925 NA NA NA
"MAP3K8" 0.234 -0.89 10.3 -0.70563634 15.31835432 -0.881506631 16.19745846 -1.30283395988891 2.00499232864687 0.870951295340519
"DKK1" 0.397 0.42 76.81 -0.15470459 39.60002409 -0.13163932 43.16715543 1.58465189820239 1.31904825073811 0.075574375488613
"EBF3" 0.0389 -0.65 16.44 -1.171463928 6.776700199 -1.280446046 8.543499511 1.84164986053159 4.88847232429053 0.998590013761644
"GLRX3" 0.704 -0.07 48.35 -0.204376896 36.60020481 -0.363974824 33.01075269 1.14669829173218 -0.892766594832958 0.629710154906928
"SORCS1" 0.644 -1.14 6.36 -0.563832336 19.51087284 -0.614767036 23.52883675 1.04091589353604 2.16856987459807 0.969565842045511
"FAM208B" NA 2.83 99.09 0.741297652 85.90446359 1.336818282 91.91593353 -1.71926709625327 -2.66438671785039 0.96506326510446
"XPNPEP1" 0.0818 -0.73 14.02 -1.082732735 7.927233299 -1.025977105 12.70772239 -0.927914537279649 2.55606691965361 0.964214096910664
"SMC3" 0.0496 -0.89 10.3 -1.544846007 3.674477441 -1.71855056 4.565004888 -1.01484775623702 6.24787535351028 0.99999999949759
"SHOC2" 0.0544 -0.18 39.95 -0.469297102 22.96849587 -0.654865417 22.27761486 -0.199077982053511 2.56787029416625 0.991705191552454
"TFAM" 0.492 -0.03 51.4 -0.132835322 41.06981507 -0.014536728 48.69990225 0.386563111618802 0.864211220990834 0.775627181230517
"CCDC6" 0.178 -0.14 43.57 -0.415875538 25.36594181 -0.535086132 26.25610948 1.46342203492275 3.43886237057803 0.967799855640717
"CUL2" 0 -0.58 18.59 -1.027743724 8.595867719 -1.088367916 11.42717498 -0.133670892505891 3.47730236095611 0.999998410397597
"CCNY" 0.319 -0.52 21.2 -0.10128383 43.2504066 -0.114528379 43.99804497 0.572043743853032 2.21394687316096 0.384469091192146
"UBE2S" 0.194 -0.25 35.42 0.144112556 60.35178604 0.074851211 53.1085044 2.82847317973608 3.17567130666519 0.801671664443433
"RPL28" NA 0.08 60.31 0.402155798 74.15215951 0.099180763 54.27174976 -0.532329749502604 1.35375362048133 0.671038473320397
"ZMIZ1" 0.154 -2.04 1.66 -2.739878736 0.855370158 -2.923006129 1.124144673 0.45421849764644 4.22178413099101 0.999743700872505
"DNAJC12" 0.898 0.31 72.23 0.105684273 57.74953316 -0.028973631 47.97653959 0.431264307507126 -0.561233878063331 0.000104073988925761
"PPIF" NA NA NA 0.691922012 84.66959822 0.485519712 71.1827957 1.44223229531486 0.28893998298662 0.00518621282700724
"PBLD" 0.938 0.11 61.73 -0.160016487 39.27474249 -0.057847249 46.67644184 0.350002669057612 0.0203602877247814 2.81748273900393e-05
"TSPAN14" 0.162 -0.34 30.07 -0.376668272 27.42003494 -0.376542794 32.46334311 0.699636511131881 2.30377991334622 0.863069547941605
"LGI1" 0 -0.71 14.4 -1.014153377 8.782603458 -1.036677239 12.4340176 -0.380333446420217 2.6967548226647 0.997175814162011
"TBC1D12" NA NA NA -0.461799565 23.29377748 -0.837389323 17.1945259 2.13959240800429 2.21495268504475 0.00264365020875562
"CYP2C18" 0.857 1.18 92.78 0.145350517 60.45418951 0.003825809 49.61876833 -1.27222581315097 -2.16105002143332 5.267291853526e-08
"KRT23" 0.216 0.51 80.2 0.427609208 75.26655021 0.55859601 73.90029326 0.511487725320887 -0.291190103446647 2.8268268115206e-08
"NUFIP2" 0.00703 0.53 80.96 -0.638783782 17.08330823 -0.757085639 19.35483871 -1.73090488738085 -0.479888266804824 0.992086080094595
"GIT1" 0.355 -1.4 4.19 -1.331908726 5.120173484 -1.041930842 12.2971652 0.431502804939355 3.26024484166782 0.999303229612392
"RPL19" NA 0.01 54.63 0.114745473 58.43021505 -0.215325126 39.43304008 -1.02697986960726 2.79698285101215 0.974448375215553
"FBXL20" 0.132 -0.1 46.49 -0.121589726 41.80471056 -0.457909004 29.15933529 0.335595649994016 2.94479582192532 0.998874815002399
"RUNDC3A" 0.479 -0.32 31.46 NA NA -0.251061667 37.87878788 2.05284779212866 3.30830110836701 0.960334019427912
"UBTF" 0.00537 -1.16 6.17 -1.065391918 8.150111439 -1.21956606 9.442815249 -0.352781052825042 5.60602637271262 0.999998048435118
"CSF3" 0.643 0.22 68.13 0.530871338 79.543401 0.552450349 73.65591398 -0.887157996442109 0.625900248123275 0.480555586092398
"PSMD3" 0.0519 -0.29 33.2 -0.82529222 12.27636889 -0.27609987 36.74486804 0.32617973760421 2.7462308977131 0.999288334519646
"CASC3" 0.0981 -0.89 10.37 -0.910429877 10.51743871 -1.135872169 10.60606061 0.537233514354127 1.60289118807958 0.913674728687448
"RAPGEFL1" 0.486 -0.76 13.33 -0.053957444 46.5032227 -0.005355384 49.20821114 0.294215121545217 1.99601653150123 0.874145903651903
"RGS9" 0.948 0.27 70.64 0.666754918 83.88651286 -0.022373918 48.35777126 -0.289242241454554 0.183847888370601 2.03911077308728e-10
"RNF43" 0.632 0.74 86.33 0.684875187 84.47683874 0.277244033 62.45356794 0.633887073214359 1.88440047885988 0.324237751943356
"WNT3" 0.0728 -0.45 24 -0.661899093 16.48093488 -0.824114466 17.53665689 2.06943733737554 4.22697313573077 0.946108101336536
"ASPA" 0.144 -0.12 45.13 0.491657364 77.85675562 0.392385825 67.37047898 -0.604415886416459 -0.662509702046868 0.0148801566444315
"RAD51C" 0.704 0.11 61.73 -0.135962233 40.85296067 -0.234659742 38.59237537 -0.783985287443335 0.377930446543666 4.27808774468152e-09
"SEPT4" 0.905 -0.8 12.33 -0.194694843 37.23872056 -0.099642749 44.74095797 0.930438441753848 1.56168660570621 0.0118368603873699
"MTMR4" 0.0342 -0.55 19.93 -0.655511641 16.64959942 -0.498812555 27.61485826 -0.11138148283856 3.03181944431517 0.997305474235374
"TRIM37" 0.884 -0.22 37.54 -1.226621606 6.24661165 -1.604376808 5.307917889 -0.464366672326185 1.42474674318747 0.172389368264362
"P2RX1" 0.872 -0.49 22.51 -0.120186776 41.87699536 -0.090909612 45.14173998 -0.0168303757481253 1.06069587722976 6.46551928902605e-08
"DHX40" 0.558 -0.8 12.24 -0.893713465 10.87886272 -1.356118282 7.585532747 1.89210842488042 4.12597522789027 0.996354246510063
"TUBD1" 0.754 -0.2 38.82 -0.276699979 32.51008975 -0.501217837 27.51710655 -0.225467311188401 -0.413251814496784 0.000375248305025868
"KPNB1" 0.0409 -0.62 17.16 -0.861377082 11.51135474 -0.904322582 15.50342131 0.587619076305621 6.30832068596211 0.999994327501246
"GOSR2" 0.845 0.35 74.18 0.063508308 54.79790374 0.140265158 56.31476051 -0.0408782392791163 0.0203222105186146 0.00028919421780916
"PNPO" 0.652 -0.12 44.89 0.233614036 65.57436299 0.251665164 61.36852395 0.708730475423866 1.28413963129222 3.71896087830709e-05
"RPS6KB1" NA -0.49 22.09 -0.56708159 19.4687067 -0.683031501 21.45650049 0.395571821931907 3.94551190264465 0.998223240008685
"TRIM16L" 0.788 -0.14 43.77 1.053862213 91.76555629 0.525888463 72.72727273 2.02458208045813 2.09422698739522 0.0168793918042221
"CDK5RAP3" 0.821 0.62 83.47 0.70674532 85.10330703 0.630874182 76.42228739 -0.121891752157217 0.164971948880942 2.8653949299435e-12
"CBX1" 0.169 0.06 58 -0.086129591 44.37082103 -0.166666609 41.51515152 0.526245826773036 2.70340017406322 0.949842677925257
"RECQL5" 0.891 0.15 63.68 0.063023909 54.76176134 0.232872045 60.5083089 0.0303348419826526 -0.567853456129859 3.00939600505428e-07
"PIGL" 0.558 -0.01 53.51 0.446514972 76.1098729 0.191598099 58.70967742 -0.782295884914784 -0.301842890803622 3.55118862990776e-05
"GALK1" 0.254 -0.84 11.18 0.070222621 55.21956509 0.330803386 64.78005865 -0.389672034406642 -0.00671243381637475 0.000940520588108951
"INTS2" 0 -0.62 17.36 -1.214594209 6.415276188 -1.356032419 7.595307918 -0.281934243502274 0.871055727442939 0.999806217287338
"CAMTA2" 0.396 -0.97 8.98 -0.626320027 17.49894585 -1.143750698 10.49853372 0.102847046311623 1.84299532073982 0.999991613720089
"MED13" 0.0136 -1.43 4.05 -2.759416599 0.849346425 -2.553976738 1.661779081 -1.72833256248781 1.17931657839581 0.999999999944093
"HOXB6" NA NA NA -0.07488405 45.20811999 -0.06168081 46.49071359 1.75488356385118 2.16490908091719 0.00958340713523565
"ENO3" 0.475 -0.49 22.65 -0.382138929 27.11884826 -0.256670097 37.62463343 -0.0409324746578655 -0.795283945711228 6.90899000171878e-11
"PFN1" 0.175 -0.08 47.79 0.078664516 55.8520571 -0.049918204 47.05767351 1.19601877113824 2.96858351603544 0.688581661711059
"RNF167" 0.732 -0.36 29.16 -0.248115401 34.26299621 0.128501826 55.72825024 -0.851263920550057 -0.887208634054005 0.129414191753804
"SLC25A11" 0.129 -0.34 30.07 -0.64987084 16.79416903 -0.711550707 20.64516129 -0.316329427452868 3.24184846251018 0.666467126614711
"RASD1" 0.451 -0.32 31.46 -0.24498911 34.40154208 -0.385275171 32.08211144 2.75007732479142 2.55778992279682 0.0607160204631021
"CHRNE" 0.16 -0.91 10.03 -0.622225829 17.58327812 0.033858639 51.10459433 0.64266223614219 0.0317666557434476 0.00034790045891714
"RAI1" 0.202 -3.68 0.25 -2.171786714 1.57821818 -2.065128617 2.883675464 -0.889468758874187 1.49929951907257 0.999136111876994
"NUP88" 0.887 -1.11 6.86 -0.810464019 12.63176917 -0.653615361 22.31671554 1.0607271836438 -0.75191653951218 4.69521177860175e-06
"C1QBP" 0.273 -0.03 51.4 0.135051185 59.83374496 0.130729115 55.82600196 -0.251390027408636 0.521907413581815 0.0720502387914283
"SLC6A4" 0.528 -0.6 18.06 -0.819358363 12.41491476 -0.555936189 25.52297165 0.838266706006491 1.89343409756892 0.85488009451934
"BLMH" 0.722 -0.09 46.74 -0.540057797 20.27588699 -0.706199847 20.84066471 0.806947933844395 0.624298938267542 0.00956068971702177
"CPD" 0.608 -0.02 52.25 -0.783447707 13.22811879 -0.558523663 25.41544477 1.36421210693361 2.16416081324302 0.247131561049324
"GOSR1" 0.309 -0.03 51.4 -0.406034518 25.93819649 -0.444987299 29.66764418 0.513448244043499 -0.0402274730371966 0.450937720669574
"CCDC47" 0.286 -0.62 17.16 -0.734222307 14.52322149 -0.472699248 28.57282502 -0.359400661367871 0.533305387740511 0.00258817681450808
"MED31" 0.606 0.01 54.63 -0.074102268 45.29245226 -0.128255267 43.32355816 -0.272613301256764 1.15474381020908 0.000283388364942475
"DRG2" 0.493 0.19 67.03 -0.457269498 23.52870309 0.054710522 52.13098729 -0.0673915535319764 1.9373619604361 0.148077281811429
"FTSJ3" 0.695 0.07 59.16 -0.445571338 24.02264924 -0.253907509 37.73216031 -1.27080338776621 -0.637840821757372 0.484157751981298
"AKAP10" 0.564 7.61e-05 53.98 -0.118002439 42.0095175 -0.386339418 32.04301075 -0.749886217019464 0.384427239475404 0.932283430642292
"ALDH3A1" 0.313 0.11 62.14 1.390815955 95.46412867 1.76346545 95.65982405 0.220435256446797 0.398159322208361 1.32614029510281e-12
"SMARCD2" 0 -0.21 38.58 -0.692046319 15.7641106 -0.795947508 18.22091887 0.958794045862814 2.37002297992161 0.980738446599835
"ICAM2" 0.764 -0.23 37.11 0.768613931 86.54900307 0.241416109 60.88954057 0.210505184604494 0.518023423780292 0.0232669387159647
"SYNGR2" 0.596 -0.36 28.93 0.26594645 67.27907957 0.267261115 62.01368524 0.250735843241485 0.568737508531218 0.000588831651132254
"B9D1" 0.551 -0.14 43.29 -0.11331101 42.28660924 0.197301768 58.94428152 -0.265483782753855 0.203859166271196 0.119139655847397
"UTP6" 0.904 0.4 76.31 0.327481815 70.56803807 0.136523598 56.12903226 0.853775838882525 -0.645135802019396 4.82881497097119e-06
"DDX5" 0.311 -0.71 14.5 -0.945731537 9.836756822 -0.786408281 18.49462366 -3.31528262301866 2.60622788217624 0.99745409892001
"C17orf75" 0 NA NA -0.072699292 45.36473706 -0.281448773 36.49071359 0.229238334419148 0.315485352553907 0.980996282608687
"CYTH1" 0.38 -0.54 20.54 -0.485854739 22.31793265 -0.275745118 36.76441838 0.0732992666932602 2.16580400978809 0.994541234354466
"PSMD11" 0.197 -0.41 26.23 -0.93885926 9.939160292 -0.785701076 18.50439883 -0.427644509988424 2.89688056064681 0.999745808833033
"LGALS3BP" 0.726 -0.97 8.9 0.655508091 83.55520752 0.66322728 77.46823069 -0.2057450944712 -0.14133380228184 3.92643319809695e-07
"ASIC2" NA -0.49 22.51 -1.280663385 5.602072164 -1.33098025 7.947214076 1.57756838511178 3.51649206770556 0.989195648597493
"CCL7" 0.637 -0.08 47.79 0.247206648 66.35142461 0.219315123 59.92179863 -0.998399972187755 -1.33804922210657 0.00926233756877491
"CCL2" 0 -0.1 46.2 0.128337517 59.40003614 0.148196847 56.6568915 0.205023915661729 0.937857539385897 0.667686004742637
"CCL8" 0.541 0.7 85.42 0.453396455 76.37491717 0.656636988 77.24340176 -2.04832060591897 -0.150966501731062 0.052901133609649
"CCL1" 0.447 0.13 62.74 0.202064403 64.03228721 0.051233568 51.93548387 -0.0275354235693402 -0.604703924292879 0.0630408408804656
"PEX12" 0.491 0.53 80.73 0.207212445 64.21299922 0.18856809 58.60215054 -0.0509130263195955 0.102713523731554 3.69624709128407e-12
"KRT32" 0.179 3.43 99.46 2.149542392 98.62056503 2.160984513 97.60508309 0.443599380258798 -0.387606753800254 1.20905836070872e-15
"DHX58" 0.933 -0.28 33.56 0.518515686 79.04945485 0.675795365 77.93743891 0.350328038830011 0.666036134732125 7.28555219955648e-08
"KAT2A" 0.543 -1.16 6.17 -1.300972132 5.385217758 -1.430632354 6.627565982 1.16842389007075 4.78583455670463 0.40833206009159
"RAB5C" 0.793 0.22 67.92 0.332177009 70.81501114 0.197658403 58.96383187 -0.289345000576182 1.66097295635724 0.826569532430599
"NAGLU" 0.159 -0.75 13.67 -0.770465986 13.517258 -0.568858688 25.11241447 -0.363621835287462 1.44732383468576 0.000404074411747293
"HSD17B1" 0.196 -0.14 43.57 -0.30528464 31.03427504 -0.090909612 45.14173998 2.27217759479732 0.916001724656064 0.0560175126865773
"MLX" 0.29 -0.01 53.19 -0.500850605 21.74567797 -0.332427605 34.2913001 0.371682788579022 0.681731918415388 0.469292431570312
"CNTNAP1" 0.278 -2.3 1.21 -2.921611294 0.734895488 -2.550857319 1.691104594 2.24630689200674 4.49681334052076 0.0041087576230276
"ABI3" NA -0.03 51.92 0.280938652 68.14047347 0.359678673 66.01173021 0.0128195664272098 -0.980517649623102 0.0277110067491567
"EZH1" 0.33 -0.45 24.19 -0.862157883 11.49328354 -0.804680183 17.98631476 0.502655862640706 4.57855611257258 0.000641437785994428
"DLX4" 0.291 0.35 74.18 -0.019278736 48.99102464 -0.173079467 41.21212121 1.37544129511297 0.657577525352953 0.00519723009622915
"PPP1R9B" 0 NA NA NA NA -0.353728007 33.50928641 2.48649930460248 4.16603596367201 0.997286913740502
"COL1A1" 0.00406 -1.79 2.26 -1.497111747 3.939521716 -0.81896249 17.65395894 0.497410826062784 3.96927659336334 0.999999998983348
"SGCA" 0.0528 -0.71 14.5 0.508215198 78.65188844 0.803862716 81.76930596 0.0742141382128213 1.04417311561661 0.194446674101566
"MRPL27" 0.488 -0.09 46.74 0.493223992 77.91096922 0.152028835 56.85239492 0.325204445816594 -1.24466028476273 0.385344633134836
"VAT1" 0.371 -0.34 30.07 -0.035836126 47.762183 -0.260148729 37.46823069 1.17025063401404 1.6169653398096 0.0199560134236148
"LRRC59" 0.405 -0.34 30.07 -0.010218005 49.59339799 -0.328238325 34.46725318 1.08476377981031 1.71054421047115 0.482144865133273
"RND2" 0.706 -0.3 32.62 0.093657325 56.8580206 -0.161317415 41.74975562 1.43707241721136 0.716305551350496 0.000138854210054274
"ALOX12" 0.854 0.8 87.66 0.429793343 75.36895368 0.171904554 57.79081134 0.804626587874408 0.900561600930911 6.34478034828463e-10
"HDAC5" 0.426 -1.28 5.17 -1.356141801 4.903319077 -1.210746754 9.569892473 0.532786018481194 2.91103453657149 0.999808248473516
"ABCC3" 0.0379 0.69 85.21 -0.105853189 42.81669779 0.747981528 80.23460411 0.963048965945613 -0.124892452295609 2.61612974200613e-14
"LUC7L3" 0.588 0.02 55.22 0.158322487 61.3336546 -0.150264901 42.25806452 0.496554299731714 2.61789465662778 0.999974250781125
"PPY" 0.394 0.37 74.95 0.359363702 72.21251732 0.176715572 58.0058651 -1.18904357096368 0.242147534682816 0.563418203683469
"MPP2" 0.612 -1.02 8 -0.786241786 13.17390519 -1.107350865 11.03616813 0.543759230310473 2.65251902154005 0.00258050734391977
"SMURF2" 0.264 -0.69 15.12 -0.689859776 15.80627673 -0.814927889 17.75171065 0.197690892999484 3.02419785445666 0.999989890654782
"DUSP3" 0 -0.32 31.46 -0.177977719 38.17239925 -0.16399197 41.6226784 0.765236421777395 1.28227058000181 0.736744916251957
"CACNG1" 0.707 -0.16 41.91 -0.093786964 43.82868502 -0.190190396 40.45943304 -0.228846277610373 0.720355265623175 4.77504657244384e-07
"EFTUD2" 0.0218 -1.15 6.23 -1.84374024 2.415517138 -1.594913378 5.356793744 -0.341880482749648 4.36265483365009 0.999991435314757
"HLF" 0 -0.32 31.46 -0.640811559 17.0411421 -0.2369796 38.49462366 0.737614947342073 2.27355073170861 0.87786179819329
"SLC16A6" 0.532 -0.07 48.69 0.020550565 51.74989458 -0.149460517 42.2971652 0.0598999216655548 2.65305110880532 0.205129420734742
"PRKAR1A" 0.0537 -0.34 30.07 -0.583639391 18.95066562 -0.390978863 31.87683284 -1.05581503652524 3.50930718577549 0.999223269468243
"EFNB3" 0.219 0.1 61.49 -0.485073709 22.32998012 -0.299719948 35.76735093 -0.461389817509857 1.50585402846682 0.456670731318802
"FAM20A" 0.379 -0.36 29.31 0.856551877 88.50671646 0.374561722 66.68621701 -0.740117415100699 -0.0611006122382752 0.00250112243343209
"YWHAE" 0.11 -0.08 47.79 -0.206562728 36.51587254 -0.322180894 34.77028348 0.660942967116668 3.24535157041661 0.964161141960601
"MMD" 0.542 -0.14 42.88 -0.446647805 23.9985543 -0.406222362 31.2512219 0.0893709922379266 1.82783867181442 0.0136446548070045
"DPH1" 0.818 0.4 76.36 1.230530132 94.04252756 1.592670061 94.50635386 1.06933815084968 -0.326207004615026 2.34177044084966e-08
"MAP2K6" 0.366 -0.32 31.46 -0.22390157 35.60628878 -0.206946759 39.80449658 0.51148130092125 3.05920559887709 0.951049683729579
"DHRS7B" 0.433 -0.05 50.01 -0.061454143 46.08758509 0.087417449 53.77321603 -0.816745109883941 0.0933076672690381 4.75875090057093e-08
"WSB1" 0.637 -0.45 24.19 -0.565675772 19.48075417 -0.466995538 28.78787879 -0.56298370674751 -0.433410540272966 0.923194039998769
"RCVRN" 0.682 0.3 72.01 0.195968143 63.64676827 0.121995429 55.43499511 0.462165537883936 0.788210529361339 2.96020215900158e-07
"MYH1" 0.126 -1.08 7.25 1.293965572 94.66899584 0.196640941 58.90518084 -0.23768572867417 -0.161429993728899 1.29393709923033e-29
"SLC9A3R1" 0.837 0.31 72.38 0.50368421 78.40491537 0.37072923 66.5200391 1.43636621199789 0.683343409967299 6.3597388529883e-05
"MYH3" 0.112 -1.55 3.23 -2.4867903 1.072224565 -2.26785666 2.326490714 1.07920252099104 2.92299440270828 3.59579597228138e-13
"NAT9" 0.738 0.44 77.57 -0.224682963 35.57014638 -0.05330299 46.88172043 -0.0760194491057325 -0.303119954640312 0.0806611770519349
"TMEM104" 0.613 0.14 63.62 0.667535915 83.928679 1.19602386 89.91202346 0.210227856380386 0.431261270984475 2.89327933186764e-05
"VTN" 0.932 -0.51 21.65 -0.138308073 40.71441479 0.284817968 62.77614858 0.322496073449028 0.329844218877735 1.14001465111659e-09
"TNFAIP1" 0.489 0.08 60.09 -0.110344344 42.48539245 -0.1745941 41.13391984 0.0370795942356972 1.6280638891163 0.00736160545150059
"IFT20" 0.371 -0.1 46.2 0.032739954 52.72573941 -0.062840309 46.43206256 -0.0117022239017487 -0.350038326010289 0.482557826616381
"TMEM97" 0.403 -0.23 36.86 0.023679018 52.02698633 -0.138502744 42.78592375 -0.156885541739639 0.29844144018952 0.0284060151690812
"CDR2L" 0.771 -0.18 39.95 NA NA 0.620897244 76.04105572 2.44993948819482 2.01976899408817 0.00132717884607588
"PMP22" 0.0761 0.28 71.08 0.560240022 80.61562556 0.284729551 62.76637341 -0.27201510896344 0.960646426198271 0.833150051663147
"FOXN1" 0.0592 -0.22 37.7 0.31685763 70.04999699 0.42937354 68.89540567 0.729501534459725 -0.188064385902235 0.969497551741561
"UNC119" 0.346 -0.34 30.07 0.134268701 59.77953135 0.347113257 65.43499511 0.367602768536643 1.14256747105932 0.0097174210089495
"ALDOC" 0.296 -0.58 18.59 -0.254830738 33.81121619 -0.372707424 32.61974585 0.428988250994305 1.54211713276689 0.790720531816382
"SUPT6H" 0.0216 -2.41 1.07 -2.545028703 1.01198723 -2.681749205 1.436950147 0.042965427435199 5.58227198477843 0.999999999889474
"RAB34" 0.968 -0.6 17.75 -0.217185746 36.00385519 0.025033248 50.66471163 1.23859844365373 0.827894470578627 4.67974818241862e-06
"PHF12" 0.0335 -1.13 6.52 -1.013702824 8.794650925 -0.672602027 21.72043011 1.27147459844282 2.32007138594391 0.999959675213551
"PHOX2B" 0.0467 0.13 62.74 -0.240459075 34.67261008 -0.375028505 32.53176931 2.08215316684382 3.94484090977037 0.850787952870986
"TMEM33" 0.307 -0.32 31.46 -0.269825348 32.9317511 -0.000455351 49.41348974 0.246830771784937 0.109033764742106 0.229168918276829
"GABRA4" 0.024 0.26 70.26 -0.796705929 12.95102705 -0.903162039 15.54252199 -0.783404897260453 2.0890702351718 0.981416568659062
"GNRHR" 0.492 -0.12 45.13 0.165818795 61.69507861 -0.281448773 36.49071359 -0.628233892153132 -0.840153849824716 0.0139680451262733
"SLAIN2" 0.308 -0.29 32.94 -0.845599545 11.83061261 -0.877317033 16.31476051 0.351792548254299 0.305208747823733 0.883438470234681
"OCIAD1" 0.992 -0.07 48.35 -0.175010591 38.36515873 -0.118717365 43.81231672 -0.318922021320474 -0.397401753481326 4.71641550912238e-06
"UGT2B10" NA NA NA NA NA 0.597456574 75.17106549 -0.900809315671313 -2.64081768561628 5.50615564451229e-15
"CWH43" 0.826 0.02 55.76 -1.258956721 5.794831637 -1.046477282 12.19941349 -2.25897986108648 -1.2465403388945 5.77317899546204e-15
"DCUN1D4" 0.232 -0.25 35.42 -0.232961695 35.07620023 -0.152939287 42.14076246 -0.629417440938979 0.0863036941191276 0.160650285832102
"USP46" 0 -0.23 36.86 -0.202814005 36.71465574 -0.464773814 28.86608016 0.782727108704195 3.04673414624894 0.911054239074288
"SULT1E1" 0.484 -0.14 43.29 0.043202614 53.43653997 -0.05481774 46.79374389 0.246475121303446 -0.2772166875323 7.40467355453317e-05
"ODAM" 0.841 0.26 70.26 0.227518047 65.24908138 0.577579954 74.48680352 -1.45382988363908 -2.0390463637534 1.16193333896843e-13
"SMR3A" 0.765 0.46 78.28 0.366859083 72.50768026 0.160762678 57.29227761 0.664221941147249 -0.452154147778358 0.0390546471524191
"CHIC2" 0.186 -0.16 41.25 -0.098938622 43.45521354 0.062640986 52.52199413 0.823824779924116 1.71327772001037 0.344123665599696
"NMU" 0.649 0.48 79.04 0.4405861 75.86892356 0.469923834 70.60606061 0.332674001298741 -0.414025741929717 0.00893184170488053
