"","GeneSymbol","LevelOfConfidence"
"1","KCNT1","HighEvidence"
"2","CNTNAP2","HighEvidence"
"3","LGI1","HighEvidence"
"4","SCN1A","HighEvidence"
"5","CHRNA4","HighEvidence"
"6","CHRNB2","HighEvidence"
"7","DEPDC5","HighEvidence"
"8","CHRNA2","LowEvidence"
"9","SCN9A","LowEvidence"
"10","TSC1","LowEvidence"
